Date,Open,High,Low,Close,Adj Close,Volume
2021-10-14,417.484614,420.888554,417.009205,420.73642,420.73642,70236800
2021-10-15,422.875733,424.311476,422.248191,423.940643,423.940643,66260200
2021-10-18,422.134109,425.53802,421.468525,425.19574,425.19574,62213200
2021-10-19,426.840668,428.542609,426.222614,428.476074,428.476074,46996800
2021-10-20,428.941952,430.463265,428.827859,430.158997,430.158997,49571600
2021-10-21,429.550482,431.509162,429.113114,431.280975,431.280975,41305400
2021-10-22,430.843593,432.307859,428.865878,430.834076,430.834076,58845100
2021-10-25,431.937035,433.477353,430.140006,433.144562,433.144562,45214500
2021-10-26,434.713426,435.939959,433.154072,433.534393,433.534393,56075100
2021-10-27,434.000268,434.675339,431.537627,431.613708,431.613708,72438000
2021-10-28,433.059,435.854403,433.049511,435.778351,435.778351,51437900
2021-10-29,433.448832,436.957349,433.154081,436.662598,436.662598,70162400
2021-11-01,437.660919,438.041269,435.664228,437.413727,437.413727,48433600
2021-11-02,437.584886,439.496037,437.451758,439.182251,439.182251,48908400
2021-11-03,438.61178,442.272431,438.164895,441.863586,441.863586,52509800
2021-11-04,442.471987,444.03134,442.12019,443.94577,443.94577,52847100
2021-11-05,446.199258,447.501872,443.955344,445.486145,445.486145,66390600
2021-11-08,446.598694,447.102626,445.172469,445.866547,445.866547,50405200
2021-11-09,446.237318,446.475022,442.966506,444.392731,444.392731,51149100
2021-11-10,442.68125,444.392738,439.31538,440.817657,440.817657,69429700
2021-11-11,442.329445,442.405526,440.94126,440.960266,440.960266,34848500
2021-11-12,442.243897,444.849125,441.283562,444.288147,444.288147,53466700
2021-11-15,445.590817,445.752439,443.299345,444.440308,444.440308,46980500
2021-11-16,444.174035,447.34976,444.097983,446.19928,446.19928,48857500
2021-11-17,445.933045,446.113702,444.487814,445.115356,445.115356,47858300
2021-11-18,446.161216,446.893364,443.403854,446.627136,446.627136,50625600
2021-11-19,446.513021,447.777623,445.457628,445.828461,445.828461,57315600
2021-11-22,447.730052,450.24971,444.364153,444.573334,444.573334,72762000
2021-11-23,444.24064,446.02818,441.606888,445.162933,445.162933,73206500
2021-11-24,443.137705,446.475082,442.310499,446.351471,446.351471,61858800
2021-11-26,439.600549,441.08382,435.25531,436.396301,436.396301,112669600
2021-11-29,441.245489,443.613013,439.020581,441.74942,441.74942,86268800
2021-11-30,439.277284,441.20744,432.906801,433.154022,433.154022,148559600
2021-12-01,438.935069,441.816043,428.143293,428.342957,428.342957,131939200
2021-12-02,428.561603,436.491411,428.162247,434.903534,434.903534,127637800
2021-12-03,436.58652,437.660918,426.840649,431.119324,431.119324,137331600
2021-12-06,433.696074,438.126884,431.252468,436.22525,436.22525,98977500
2021-12-07,441.568818,445.81897,436.092104,445.248474,445.248474,95484700
2021-12-08,445.647782,446.883832,443.86973,446.427429,446.427429,72238800
2021-12-09,445.124788,446.532007,443.213667,443.41333,443.41333,61272600
2021-12-10,446.15175,447.739598,443.565527,447.587463,447.587463,77159800
2021-12-13,447.064541,447.416339,443.337327,443.622589,443.622589,87724700
2021-12-14,440.313755,442.833414,437.613439,440.570465,440.570465,97264100
2021-12-15,440.627519,447.701569,438.079308,447.454376,447.454376,116899300
2021-12-16,449.327509,449.612742,441.939643,443.508514,443.508514,116568600
2021-12-17,440.391277,443.435041,437.061277,438.7883,438.7883,135511600
2021-12-20,433.645358,434.523166,430.458477,434.122437,434.122437,107134800
2021-12-21,437.58599,441.975118,435.39144,441.832001,441.832001,69806300
2021-12-22,441.574422,446.364281,441.374028,446.249786,446.249786,58890200
2021-12-23,447.261171,450.543474,447.156227,449.026367,449.026367,56439700
2021-12-27,450.419414,455.428739,450.371718,455.381042,455.381042,56808600
2021-12-28,455.820012,456.86004,454.236107,455.008972,455.008972,47274600
2021-12-29,455.113894,456.62145,454.10249,455.590973,455.590973,54503000
2021-12-30,456.02036,457.041316,453.863985,454.331512,454.331512,55329000
2021-12-31,453.835311,454.999355,452.909778,453.186462,453.186462,65237400
2022-01-03,454.465029,455.94399,452.127362,455.810394,455.810394,72668200
2022-01-04,457.251262,457.976431,453.778115,455.657806,455.657806,71178700
2022-01-05,455.285641,456.068057,446.812721,446.908142,446.908142,104538900
2022-01-06,446.440646,449.23632,444.093398,446.488342,446.488342,86858900
2022-01-07,446.497892,447.690589,443.349156,444.723145,444.723145,85111600
2022-01-10,441.488559,444.389176,435.668194,444.169739,444.169739,119362000
2022-01-11,443.902522,448.310723,440.86828,448.215302,448.215302,74303100
2022-01-12,449.97097,451.507178,447.442459,449.427094,449.427094,67605400
2022-01-13,450.543497,451.201868,442.194622,443.23465,443.23465,91173100
2022-01-14,440.04775,443.768958,438.816879,443.415924,443.415924,95890900
2022-01-18,438.664151,438.874067,434.437243,435.563141,435.563141,109709100
2022-01-19,437.128024,438.540158,430.763783,431.040497,431.040497,109357600
2022-01-20,432.948815,437.710049,424.122861,426.269714,426.269714,122379700
2022-01-21,425.134262,427.519655,417.87314,417.901764,417.901764,202271200
2022-01-24,412.224488,420.191706,401.471148,419.676453,419.676453,251783900
2022-01-25,413.207308,419.561999,407.568236,414.552673,414.552673,167997300
2022-01-26,420.516144,423.683953,409.199825,413.512634,413.512634,186391100
2022-01-27,418.168967,421.346298,409.762844,411.470764,411.470764,149878300
2022-01-28,412.844763,421.737516,408.207572,421.689819,421.689819,164457400
2022-01-31,421.012266,429.637854,419.647828,429.284821,429.284821,152251400
2022-02-01,430.019561,432.834336,426.451022,432.185516,432.185516,123155400
2022-02-02,434.618653,437.118541,432.280956,436.38385,436.38385,117361000
2022-02-03,430.277238,432.204625,425.277434,426.126648,426.126648,118024400
2022-02-04,425.888035,432.023258,423.48354,428.13031,428.13031,118454400
2022-02-07,428.903171,430.315305,425.410952,426.756317,426.756317,84472900
2022-02-08,426.250646,431.202724,424.809859,430.267639,430.267639,81012000
2022-02-09,434.351351,436.889412,434.150986,436.565002,436.565002,92589900
2022-02-10,430.649311,436.727288,426.699115,428.721924,428.721924,140103700
2022-02-11,428.807754,430.906882,418.817728,420.268036,420.268036,153214600
2022-02-14,419.752838,421.355815,415.382782,418.894073,418.894073,123006300
2022-02-15,423.388188,425.821277,422.863384,425.649536,425.649536,88482700
2022-02-16,423.579035,427.519709,421.680272,426.126648,426.126648,84863600
2022-02-17,422.901599,426.098032,416.413341,417.023987,417.023987,102259100
2022-02-18,417.281472,418.550517,412.024087,414.323608,414.323608,132642900
2022-02-22,412.09091,415.535403,406.337315,409.877258,409.877258,124391800
2022-02-23,412.825675,413.398175,402.034159,402.606659,402.606659,132578000
2022-02-24,392.177662,409.10443,391.815107,408.665497,408.665497,213942900
2022-02-25,409.915399,417.768122,408.245624,417.682251,417.682251,121804500
2022-02-28,412.224549,418.111712,410.955533,416.613678,416.613678,145615000
2022-03-01,415.096557,417.128917,407.530069,410.268524,410.268524,137785900
2022-03-02,412.548921,419.561982,411.785607,417.815887,417.815887,117726500
2022-03-03,420.277607,420.888252,413.913366,415.735809,415.735809,105501700
2022-03-04,411.957365,413.503095,408.264781,412.358124,412.358124,113978200
2022-03-07,411.766529,412.482147,400.13535,400.202148,400.202148,137896600
2022-03-08,400.383413,407.625462,396.089705,397.167908,397.167908,164772700
2022-03-09,405.650419,409.820081,403.436767,407.816345,407.816345,116990800
2022-03-10,403.150497,406.881255,401.165862,405.974823,405.974823,93972700
2022-03-11,408.493759,409.113955,400.297552,400.812805,400.812805,95636300
2022-03-14,401.595261,405.087451,396.729053,397.883575,397.883575,95729200
2022-03-15,400.52658,407.272478,399.238491,406.633209,406.633209,106219100
2022-03-16,410.182721,415.707272,405.326035,415.650024,415.650024,144954800
2022-03-17,413.712992,420.850098,413.331335,420.850098,420.850098,102676900
2022-03-18,419.219234,425.785074,418.47268,425.459656,425.459656,106345500
2022-03-21,425.287331,427.316424,421.784264,425.335205,425.335205,88349800
2022-03-22,426.742152,431.259766,426.742152,430.312225,430.312225,74650400
2022-03-23,427.74714,429.259379,424.68434,424.770477,424.770477,79426100
2022-03-24,426.818694,431.183165,425.689297,431.173584,431.173584,64736900
2022-03-25,431.814902,433.55687,429.20195,433.279297,433.279297,77101300
2022-03-28,432.676253,436.361176,430.76201,436.361176,436.361176,68529800
2022-03-29,440.294913,442.25703,437.576693,441.759308,441.759308,86581500
2022-03-30,440.60125,441.424389,436.897195,439.031586,439.031586,79666900
2022-03-31,438.2563,439.088991,431.814863,432.274292,432.274292,121699900
2022-04-01,433.872713,434.016275,429.881533,433.499451,433.499451,89048800
2022-04-04,433.700424,437.318342,432.867733,437.213043,437.213043,59601000
2022-04-05,435.700801,438.198874,430.532351,431.69046,431.69046,74214500
2022-04-06,427.727939,429.680445,424.454571,427.373779,427.373779,106898000
2022-04-07,426.483735,431.36506,424.512067,429.527374,429.527374,78097200
2022-04-08,428.761657,431.307604,426.818702,428.378815,428.378815,79272700
2022-04-11,425.067104,425.918956,420.54952,421.056793,421.056793,89770500
2022-04-12,424.081356,426.636883,417.927072,419.496765,419.496765,84363600
2022-04-13,419.247914,425.067199,419.066058,424.301514,424.301514,74070400
2022-04-14,424.531219,425.660644,418.91292,419.018219,419.018219,97869500
2022-04-18,418.080226,420.894166,416.931669,419.190491,419.190491,66002500
2022-04-19,419.085212,426.684759,418.912937,425.957367,425.957367,77821000
2022-04-20,427.756739,428.378862,424.464239,425.641479,425.641479,65224400
2022-04-21,429.307223,430.714193,418.357752,419.276581,419.276581,85417300
2022-04-22,418.175939,419.295755,407.197755,407.772034,407.772034,132471800
2022-04-25,405.503614,410.308353,400.880702,410.136078,410.136078,119647700
2022-04-26,407.571013,407.772029,398.229527,398.25824,398.25824,103996300
2022-04-27,399.349339,404.785811,397.214977,399.378052,399.378052,122030000
2022-04-28,404.182795,411.217643,399.693894,409.466095,409.466095,105449100
2022-04-29,405.427048,407.609284,393.577881,394.334015,394.334015,145491100
2022-05-02,394.400976,398.085899,387.653253,396.707642,396.707642,158312500
2022-05-03,397.214933,400.966832,395.635659,398.526184,398.526184,100028200
2022-05-04,399.196181,411.236785,395.970687,410.662506,410.662506,144247900
2022-05-05,406.345849,406.776566,391.88376,396.066376,396.066376,172929100
2022-05-06,393.472662,397.013994,388.332924,393.702362,393.702362,151770800
2022-05-09,387.72989,388.983717,379.49864,381.097046,381.097046,155586100
2022-05-10,387.14605,388.66787,377.890702,381.9776,381.9776,132497200
2022-05-11,381.001255,386.71527,375.153229,375.909363,375.909363,142361000
2022-05-12,372.674347,378.82863,368.635293,375.516998,375.516998,125090800
2022-05-13,379.699594,385.89217,378.646755,384.494781,384.494781,104174400
2022-05-16,382.829423,386.648328,380.551469,382.934692,382.934692,78622400
2022-05-17,389.098543,391.051078,385.317902,390.811798,390.811798,83029700
2022-05-18,386.198525,386.48565,373.80379,375.057617,375.057617,117674500
2022-05-19,371.956489,377.239818,370.511227,372.760468,372.760468,98510700
2022-05-20,376.387962,380.005879,364.222958,372.923187,372.923187,131432200
2022-05-23,375.985983,380.675901,373.641053,379.900635,379.900635,76414900
2022-05-24,375.727592,378.206533,370.367706,377.00058,377.00058,91448800
2022-05-25,375.488237,382.322097,375.086263,380.331268,380.331268,91472900
2022-05-26,381.575637,389.586739,381.365069,387.930908,387.930908,82168300
2022-05-27,390.419376,397.569074,390.218389,397.454224,397.454224,84768700
2022-05-31,395.817562,398.602789,392.448505,395.224152,395.224152,95937000
2022-06-01,397.368097,398.392195,389.481397,392.027344,392.027344,86585800
2022-06-02,391.864661,399.540764,389.586707,399.49292,399.49292,79609600
2022-06-03,394.716877,396.286571,391.950812,392.936646,392.936646,71874300
2022-06-06,396.99481,398.746329,392.946176,394.133026,394.133026,57508900
2022-06-07,390.601213,398.373033,390.132204,397.913605,397.913605,59272400
2022-06-08,396.181223,397.990197,392.783454,393.587433,393.587433,64350000
2022-06-09,391.788091,394.085176,384.226837,384.226837,384.226837,86289800
2022-06-10,377.9481,378.809503,373.038063,373.085907,373.085907,132893900
2022-06-13,363.562577,365.438527,357.293414,358.920532,358.920532,170004900
2022-06-14,360.691191,361.73445,354.699602,357.838959,357.838959,104011800
2022-06-15,361.17927,367.438852,356.163964,362.940399,362.940399,125666800
2022-06-16,354.623062,355.034617,348.468749,350.928558,350.928558,134473300
2022-06-17,351.348673,355.068729,348.138082,351.685089,351.685089,111113900
2022-06-21,357.481512,361.941725,357.404596,360.5383,360.5383,76811900
2022-06-22,356.26072,364.0469,355.837765,359.884674,359.884674,90059400
2022-06-23,362.047417,364.15254,358.442708,363.412384,363.412384,79292100
2022-06-24,366.622981,374.976297,366.594144,374.966675,374.966675,98050300
2022-06-27,375.899105,376.197092,372.428985,373.534424,373.534424,66009600
2022-06-28,375.110917,377.92739,365.786723,365.902069,365.902069,86548900
2022-06-29,366.459597,367.459282,363.75847,365.604065,365.604065,65676000
2022-06-30,361.662911,365.911675,358.125497,362.633789,362.633789,112508300
2022-07-01,361.970537,366.911407,359.317461,366.469208,366.469208,74839700
2022-07-05,361.316893,367.18056,358.452339,367.161316,367.161316,81438000
2022-07-06,367.30546,370.919792,364.892728,368.401306,368.401306,70426200
2022-07-07,370.198859,374.726366,368.42053,373.918915,373.918915,64525900
2022-07-08,372.265546,375.505003,370.717939,373.611328,373.611328,72397800
2022-07-11,370.900614,371.881084,368.641656,369.343384,369.343384,58366900
2022-07-12,368.785791,371.198553,364.306336,366.075043,366.075043,62219200
2022-07-13,360.567092,367.122864,360.144137,364.152557,364.152557,84224600
2022-07-14,359.134771,364.364005,356.664366,363.268188,363.268188,89704800
2022-07-15,367.72847,370.323873,365.796365,370.208527,370.208527,79060400
2022-07-18,373.332602,374.015086,365.911705,367.151733,367.151733,63203600
2022-07-19,371.121692,377.648628,370.458452,377.071869,377.071869,78506000
2022-07-20,377.264099,380.907267,375.879888,379.474976,379.474976,71843800
2022-07-21,378.888614,383.387284,376.456638,383.339233,383.339233,64903900
2022-07-22,383.464219,384.675382,377.533257,379.782593,379.782593,72197300
2022-07-25,380.416977,381.109082,377.975379,380.243958,380.243958,53631500
2022-07-26,378.580987,378.792465,374.841717,375.7453,375.7453,52946400
2022-07-27,379.080863,387.270783,378.782876,385.502075,385.502075,82342100
2022-07-28,386.319116,391.038856,382.723999,390.337158,390.337158,73966600
2022-07-29,391.78869,397.027546,391.010075,396.027832,396.027832,87003700
2022-08-01,393.297842,397.392802,392.5769,394.855072,394.855072,69997500
2022-08-02,393.26902,396.998698,391.058144,392.250092,392.250092,63435400
2022-08-03,394.403251,399.574812,394.114886,398.392487,398.392487,67820600
2022-08-04,398.315586,399.007691,396.460369,398.123352,398.123352,45656600
2022-08-05,393.788027,398.104056,393.730354,397.450409,397.450409,56814900
2022-08-08,399.161492,401.439663,395.873984,396.989044,396.989044,53886100
2022-08-09,396.248886,396.75835,394.326374,395.412598,395.412598,44931800
2022-08-10,402.554693,403.862016,400.574508,403.717804,403.717804,68665700
2022-08-11,406.601571,408.485654,402.968026,403.717804,403.717804,59489700
2022-08-12,405.678794,410.658092,404.717538,410.552368,410.552368,61694500
2022-08-15,408.312638,412.772879,408.254965,412.244171,412.244171,54048300
2022-08-16,411.157961,415.002984,410.340887,413.051636,413.051636,59289000
2022-08-17,409.408462,412.859366,408.091546,410.119781,410.119781,63563400
2022-08-18,410.321676,412.003874,409.014382,411.311798,411.311798,49023200
2022-08-19,408.514509,408.783659,404.900178,405.784546,405.784546,68016900
2022-08-22,400.891773,401.064822,396.421939,397.335144,397.335144,77695600
2022-08-23,396.90255,399.324933,395.816326,396.373871,396.373871,49105200
2022-08-24,396.143175,399.026943,395.451099,397.642761,397.642761,49177800
2022-08-25,399.151828,403.30446,398.04639,403.256409,403.256409,50942300
2022-08-26,403.141128,403.689022,389.548955,389.606628,389.606628,103087000
2022-08-29,386.617124,390.11608,385.655868,387.030457,387.030457,65370800
2022-08-30,388.203267,388.443581,380.657401,382.781769,382.781769,85652400
2022-08-31,384.435076,385.694319,379.73455,379.86911,379.86911,76029700
2022-09-01,377.667864,381.407134,374.928279,381.061096,381.061096,78740100
2022-09-02,384.771505,386.001911,375.206997,377.042999,377.042999,99632100
2022-09-06,377.898533,378.850167,373.371026,375.620361,375.620361,76637400
2022-09-07,375.303171,383.147023,375.082101,382.368408,382.368408,70964200
2022-09-08,380.071018,385.32906,378.850204,384.867676,384.867676,80821700
2022-09-09,387.136186,391.721396,386.867036,390.846649,390.846649,76706900
2022-09-12,392.94215,395.777866,392.634541,395.047302,395.047302,69256300
2022-09-13,386.261435,387.482249,376.735415,377.86969,377.86969,122947100
2022-09-14,379.186647,380.84963,375.966434,379.311615,379.311615,85023700
2022-09-15,377.73509,380.618858,373.717048,375.005127,375.005127,87633800
2022-09-16,370.773652,372.81022,368.814259,372.144226,372.144226,103084800
2022-09-19,368.959097,375.030212,368.881864,375.030212,375.030212,73278500
2022-09-20,371.661652,372.684767,367.935977,370.725403,370.725403,77274900
2022-09-21,372.675069,375.763735,364.248853,364.258514,364.258514,106746600
2022-09-22,363.47669,365.136843,360.445964,361.198822,361.198822,89472600
2022-09-23,357.685528,357.724144,350.649207,355.147064,355.147064,122346900
2022-09-26,353.660572,357.328337,350.398176,351.633636,351.633636,92581200
2022-09-27,355.214526,357.511717,348.31332,350.735992,350.735992,108294100
2022-09-28,351.701236,359.345639,349.983173,357.637238,357.637238,110802200
2022-09-29,354.046646,354.336195,347.184056,350.166534,350.166534,112952300
2022-09-30,349.211041,353.178048,344.616687,344.751801,344.751801,153711200
2022-10-03,348.516058,355.726137,346.71113,353.853638,353.853638,89756500
2022-10-04,359.442163,364.847314,353.815034,364.818359,364.818359,103602800
2022-10-05,360.397725,366.256494,358.042623,363.968964,363.968964,88065700
2022-10-06,362.550134,365.542274,359.71243,360.214355,360.214355,82333500
2022-10-07,356.131491,360.301181,348.3809,350.166534,350.166534,107789500
2022-10-10,351.295766,351.537067,345.224652,347.492859,347.492859,76042800
2022-10-11,345.774869,350.398207,343.332903,345.292267,345.292267,92482800
2022-10-12,345.707346,347.299927,343.902388,344.153351,344.153351,76991800
2022-10-13,337.059064,354.722324,335.997333,353.235901,353.235901,147254500
2022-10-14,355.726144,357.376666,344.539427,345.186127,345.186127,123737000
2022-10-17,351.344083,355.175946,344.848246,354.056305,354.056305,93168200
2022-10-18,362.077219,362.386091,354.731996,358.2164,358.2164,97162900
2022-10-19,356.150828,358.911328,352.830522,355.677887,355.677887,79746900
2022-10-20,355.224205,359.702768,351.923192,352.695374,352.695374,88283100
2022-10-21,352.41551,361.758683,350.890499,361.266449,361.266449,131038400
2022-10-24,362.810691,366.835577,360.127395,365.686981,365.686981,85436900
2022-10-25,365.609842,371.845055,365.494022,371.52655,371.52655,78846300
2022-10-26,368.341341,374.093952,368.080746,368.727417,368.727417,104087300
2022-10-27,369.740994,371.603832,366.131108,366.758514,366.758514,81971800
2022-10-28,366.65227,375.966489,366.468879,375.483887,375.483887,100302000
2022-10-31,372.993614,374.885407,371.85468,372.771606,372.771606,96631300
2022-11-01,376.564916,376.806217,369.953259,371.140442,371.140442,85407600
2022-11-02,370.541967,375.107394,361.720014,361.826172,361.826172,126990400
2022-11-03,358.544511,361.17953,355.95777,358.100525,358.100525,87100100
2022-11-04,363.882107,365.687035,357.125676,363.25473,363.25473,103505200
2022-11-07,364.567444,367.327945,362.463305,366.729523,366.729523,68286900
2022-11-08,367.849084,371.719563,364.577056,368.70813,368.70813,84641100
2022-11-09,366.710143,367.878062,360.610044,361.111969,361.111969,78495500
2022-11-10,374.547631,381.294432,372.221514,380.956604,380.956604,141455800
2022-11-11,381.825266,385.454445,379.914151,384.643677,384.643677,93839900
2022-11-14,382.858066,386.255576,381.091725,381.371643,381.371643,71903500
2022-11-15,387.191807,388.311448,380.763541,384.624359,384.624359,93194500
2022-11-16,382.973834,383.939038,381.053086,381.690125,381.690125,68508500
2022-11-17,376.873745,381.207533,376.564902,380.522217,380.522217,74496300
2022-11-18,383.900461,383.968032,379.364017,382.249969,382.249969,92922500
2022-11-21,380.908355,382.047289,378.997239,380.860077,380.860077,51243200
2022-11-22,382.829052,386.149358,381.400539,385.98526,385.98526,60429000
2022-11-23,385.647441,388.909837,385.415801,388.417603,388.417603,68261600
2022-11-25,387.848147,388.890585,387.568259,388.33075,388.33075,30545400
2022-11-28,385.203499,386.863652,381.361974,382.134155,382.134155,67881600
2022-11-29,382.269259,383.475765,379.614947,381.477814,381.477814,52310000
2022-11-30,381.728723,393.494568,379.788681,393.494568,393.494568,144566700
2022-12-01,394.546697,395.73391,390.666585,393.205078,393.205078,76398200
2022-12-02,388.253487,393.668269,388.147328,392.751343,392.751343,85342700
2022-12-05,389.894373,390.840254,384.315492,385.686066,385.686066,77289800
2022-12-06,385.522046,386.07219,378.012755,380.126526,380.126526,77972200
2022-12-07,379.267512,381.873577,378.331263,379.479858,379.479858,65927900
2022-12-08,381.390905,383.53363,379.585948,382.452606,382.452606,60737900
2022-12-09,381.197885,383.784626,379.470161,379.595642,379.595642,81447700
2022-12-12,380.396744,385.068359,379.721118,385.068359,385.068359,75405800
2022-12-13,395.946214,396.206809,385.184189,387.983276,387.983276,123782500
2022-12-14,387.63581,391.39047,382.520237,385.502716,385.502716,108111300
2022-12-15,380.580151,381.497107,374.393216,376.072662,376.072662,117705900
2022-12-16,373.484639,374.842124,369.470359,371.632629,371.632629,119858000
2022-12-19,371.826551,372.16593,366.794134,368.481293,368.481293,79878100
2022-12-20,367.715374,370.624284,366.37727,368.985596,368.985596,74427200
2022-12-21,371.61331,375.647002,371.070316,374.502838,374.502838,78167400
2022-12-22,371.419366,374.483422,363.390775,369.160126,369.160126,100120900
2022-12-23,368.122605,371.42907,366.551798,371.28363,371.28363,59857300
2022-12-27,371.167267,371.516322,368.122594,369.819458,369.819458,51638200
2022-12-28,369.751576,371.749055,364.990685,365.223389,365.223389,70911500
2022-12-29,368.103202,372.679889,367.569884,371.797516,371.797516,66970900
2022-12-30,369.082578,370.963646,366.939659,370.818207,370.818207,84022200
2023-01-03,372.69931,374.696759,366.357876,369.257111,369.257111,74850700
2023-01-04,371.545413,374.163444,368.461975,372.107819,372.107819,85934100
2023-01-05,370.129756,370.246108,367.259639,367.860809,367.860809,76970500
2023-01-06,370.992716,377.431119,367.889896,376.296631,376.296631,104189600
2023-01-09,378.517049,381.745956,375.899048,376.083252,376.083252,73978100
2023-01-10,375.491886,378.788646,374.541632,378.720764,378.720764,65358100
2023-01-11,380.320658,383.58833,379.496461,383.510742,383.510742,68881100
2023-01-12,384.62584,386.390556,380.504883,384.907013,384.907013,90157700
2023-01-13,381.668376,386.981995,381.396879,386.400208,386.400208,63903900
2023-01-17,386.380846,388.07771,385.003949,385.692383,385.692383,62677300
2023-01-18,386.894776,387.971058,379.399473,379.603088,379.603088,99632300
2023-01-19,377.537771,379.205547,375.501557,376.839661,376.839661,86958900
2023-01-20,378.255333,384.014978,376.587557,383.859833,383.859833,91806400
2023-01-23,384.674293,390.424232,383.704656,388.465576,388.465576,84178800
2023-01-24,386.768717,388.969782,385.566377,388.048645,388.048645,59524900
2023-01-25,383.927696,388.533471,381.61025,388.194092,388.194092,84800300
2023-01-26,390.889673,392.625331,387.883793,392.46048,392.46048,72287400
2023-01-27,391.403588,395.766954,391.190267,393.362244,393.362244,68346200
2023-01-30,390.569677,392.828948,388.126203,388.426788,388.426788,74202000
2023-01-31,388.950407,394.18644,388.601323,394.13797,394.13797,86811800
2023-02-01,392.906516,401.109665,390.133369,398.326782,398.326782,101459200
2023-02-02,402.263468,405.608726,400.343606,404.125183,404.125183,101654500
2023-02-03,399.092809,404.30946,398.607991,399.829742,399.829742,94736800
2023-02-06,397.347436,398.801891,395.708747,397.3862,397.3862,60295300
2023-02-07,396.455385,403.844012,395.194869,402.583496,402.583496,90990700
2023-02-08,400.586045,401.943531,397.483196,398.181335,398.181335,76227500
2023-02-09,401.827148,401.982294,393.488267,394.729401,394.729401,78694900
2023-02-10,393.536834,396.038514,392.712667,395.650665,395.650665,70769700
2023-02-13,396.309912,400.430868,395.844476,400.295105,400.295105,64913500
2023-02-14,398.753416,402.44773,396.106327,400.110931,400.110931,88389300
2023-02-15,397.890492,401.487836,397.037207,401.410278,401.410278,61555700
2023-02-16,396.377794,400.372693,395.747537,395.88327,395.88327,76431500
2023-02-17,393.730711,395.136696,391.781732,394.894287,394.894287,89257800
2023-02-21,390.82178,391.888386,386.710529,386.972321,386.972321,82655900
2023-02-22,387.389312,388.950443,384.96522,386.439087,386.439087,83742300
2023-02-23,389.367357,389.987939,384.218588,388.49469,388.49469,96242400
2023-02-24,383.413822,385.188245,381.68787,384.344666,384.344666,108194400
2023-02-27,387.728633,389.10553,384.703371,385.653625,385.653625,80444700
2023-02-28,385.16879,387.156533,384.121566,384.228241,384.228241,96438600
2023-03-01,383.404064,384.645198,381.435703,382.754395,382.754395,99706800
2023-03-02,380.75699,386.584517,380.417611,385.731232,385.731232,85127800
2023-03-03,387.573497,392.169595,386.914151,391.91748,391.91748,90120000
2023-03-06,392.751372,395.078524,391.742971,392.188995,392.188995,72795900
2023-03-07,392.140536,392.382945,385.556694,386.177246,386.177246,108310600
2023-03-08,386.29365,387.573548,384.548286,386.807556,386.807556,74746600
2023-03-09,387.602581,389.289769,378.672235,379.670959,379.670959,111945300
2023-03-10,379.118277,381.222402,372.650816,374.192535,374.192535,189253000
2023-03-13,370.217012,378.536512,369.092229,373.65921,373.65921,157790000
2023-03-14,378.643121,381.503561,375.297863,379.835785,379.835785,149752400
2023-03-15,374.173152,377.663821,372.059321,377.460205,377.460205,172996900
2023-03-16,375.07489,384.431879,374.560984,384.082794,384.082794,143254200
2023-03-17,382.735749,383.88428,378.19025,379.591858,379.591858,140553400
2023-03-20,380.380268,383.66044,379.66975,383.241882,383.241882,93055800
2023-03-21,386.648531,388.760686,385.032787,388.274017,388.274017,91524200
2023-03-22,388.098791,391.758519,381.616361,381.655273,381.655273,111746600
2023-03-23,384.555925,388.643955,379.942315,382.687134,382.687134,119351300
2023-03-24,381.39252,385.28587,379.017574,385.198273,385.198273,107682400
2023-03-27,387.505093,388.283781,385.013352,385.918549,385.918549,74010400
2023-03-28,385.217758,385.918562,383.193229,385.052307,385.052307,62871700
2023-03-29,389.266835,390.892321,388.050163,390.648987,390.648987,77497900
2023-03-30,393.315957,393.569034,391.048094,392.936371,392.936371,69840000
2023-03-31,393.870743,398.776372,393.76366,398.47464,398.47464,112062600
2023-04-03,397.948967,400.401766,397.549895,399.992981,399.992981,67391100
2023-04-04,400.645131,400.93715,396.381909,397.773804,397.773804,66601500
2023-04-05,397.034032,397.802977,395.058158,396.7323,396.7323,65200200
2023-04-06,395.924448,398.562214,394.863514,398.279938,398.279938,63743300
2023-04-10,395.768739,398.766635,395.145818,398.688751,398.688751,63681000
2023-04-11,399.321387,400.216841,398.017118,398.795776,398.795776,59297900
2023-04-12,400.888505,401.180525,396.576628,397.170349,397.170349,86420400
2023-04-13,398.270205,402.805961,397.111931,402.445831,402.445831,85814800
2023-04-14,401.803443,404.022651,399.126765,401.462769,401.462769,78161500
2023-04-17,401.375204,402.922807,400.129333,402.903351,402.903351,66436400
2023-04-18,404.499514,404.635795,401.774181,403.166046,403.166046,63560000
2023-04-19,401.22911,404.012841,401.170712,403.097931,403.097931,55227300
2023-04-20,400.246075,402.669705,399.331135,400.898224,400.898224,75840400
2023-04-21,401.199943,401.676869,399.233813,401.209686,401.209686,73457400
2023-04-24,401.005285,402.056506,399.652361,401.628235,401.628235,64332100
2023-04-25,399.632856,400.197409,395.19444,395.252838,395.252838,97766700
2023-04-26,395.875797,396.96593,393.014182,393.578705,393.578705,80447000
2023-04-27,396.148364,401.686657,395.895287,401.414124,401.414124,92968400
2023-04-28,400.518559,404.849922,400.460162,404.840179,404.840179,89335600
2023-05-01,404.392485,406.485155,404.197806,404.431427,404.431427,62122300
